i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
4296,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.225,1,.65,7,6,7,43
4297,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.750,1,1.29,9,21,2,18
4299,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.200,1,.89,7,7,4,20
4300,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,1.1,6,1,6,50
4302,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,2.99,1,5,3,37
4303,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.500,1,1.99,15,4,3,47
4305,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0.200,1,1.79,8,2,4,1
4306,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.200,1,.85,1,7,3,37
4307,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,1.000,3,2.99,8,2,6,41
4309,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.800,1,13.99,3,12,3,42
4310,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.49,1,4,5,2
4311,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1.000,1,1.79,1,20,5,2
4312,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.19,1,4,4,10
4313,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.450,1,3.99,1,24,7,6
4314,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.276,1,2.79,1,7,7,54
4315,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0.600,1,4.24,3,12,8,43
4316,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.800,1,2.09,5,7,2,20
4318,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0.400,1,1.89,7,25,3,24
4319,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,0.385,1,2.69,5,13,5,18
4321,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.000,1,.75,5,3,3,21
4324,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.200,1,.85,1,7,4,28
4326,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,1,2.99,13,24,2,52
4329,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.410,1,.99,1,8,3,24
4330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.250,1,2.9,1,5,5,48
4331,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.750,1,2.29,1,17,4,30
4332,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.400,1,3.99,3,2,3,33
4333,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.500,1,2.69,7,25,3,43
4334,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0.400,1,1.89,1,25,2,24
4335,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.500,1,1.19,1,4,4,14
4337,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,1,.75,1,3,5,3
4339,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.225,1,1.19,8,6,4,22
4340,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.450,1,2.99,1,24,4,6
4344,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.49,15,4,3,34
4346,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.49,1,4,5,2
4347,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,2,.89,1,1,7,2
4351,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.150,1,1.49,4,2,4,12
4352,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0.200,1,2.69,7,25,4,24
4353,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.400,1,.49,3,19,6,43
4356,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.540,1,.55,5,9,6,18
4358,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.000,2,1.29,1,1,9,36
4359,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.400,1,7.69,15,25,1,45
4361,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,2,.76,6,1,9,35
4362,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.49,1,4,5,2
4364,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.350,1,3.09,4,2,6,49
4365,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.801,1,1.89,1,7,9,54
4366,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1.000,1,1.24,5,3,4,15
4368,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.120,1,1.59,1,13,4,46
4370,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.325,1,2.99,4,2,5,33
4371,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.36,1,4,2,34
4373,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.200,1,2.09,8,2,4,49
4374,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.410,1,.99,5,8,3,24
4377,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.400,1,.79,1,10,7,2
4378,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,1,1.24,15,3,2,15
4379,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1.000,1,6.59,4,24,3,44
4380,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.58,1,4,4,11
4381,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,0.400,1,2.99,15,25,2,45
4382,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.000,1,8.99,4,2,4,33
4383,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.59,1,4,5,34
4386,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,2.000,2,10.99,7,23,3,25
4387,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.300,1,1.35,15,7,2,18
4388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,1,1.95,13,24,2,18
4390,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.500,1,1.39,1,4,3,37
4392,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.200,1,1.99,8,2,3,35
4393,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,3,4.59,8,2,6,2
4395,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.100,1,2.39,1,6,4,23
4399,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.410,1,.99,15,8,3,24
4402,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.75,15,4,2,5
4403,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.09,15,4,4,34
4405,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.19,7,5,5,43
4409,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.750,1,1.89,16,6,2,19
4412,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.700,1,6.59,8,2,4,27
4415,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.410,1,1.09,7,8,5,16
4417,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.410,1,.99,5,8,3,24
4418,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.000,2,.76,3,1,5,35
4419,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.25,15,4,2,11
4421,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.75,7,4,5,37
4422,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.500,1,1.39,7,4,6,37
4423,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500,1,1.59,15,4,3,32
4425,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1.000,1,1.79,1,20,5,2
4426,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0.600,1,2.89,1,12,8,3
4427,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.350,1,1.89,16,6,4,22
4428,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0.100,1,.78,7,6,6,43
4429,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.36,1,4,3,34
4430,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.845,1,1.69,7,8,3,16
4431,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.325,1,2.99,4,2,5,33
4433,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0.390,1,.95,7,16,3,29
4434,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1.000,2,1.19,13,1,5,35
4435,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.49,1,4,5,2
4436,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.35,15,4,2,37
4440,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.210,1,2.39,16,6,2,4
4443,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0.450,1,3.19,5,24,6,44
4445,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.225,1,.89,16,6,3,19
4447,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.420,1,.69,5,10,2,18
4449,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.350,1,3.29,8,2,5,1
4450,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.35,7,4,4,37
4451,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,3,0.120,1,.89,7,13,6,43
4453,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.49,8,17,2,
4454,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.250,1,2.59,13,24,3,6
4455,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.350,1,1.19,11,17,5,18
4456,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,2,.72,6,1,7,36
4457,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.250,1,2.59,13,24,4,6
4460,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.801,1,2.29,5,7,2,28
4461,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,3.000,2,16.89,7,23,4,40
4462,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.800,1,6.79,8,2,3,12
4463,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.550,1,1.05,1,4,3,37
4466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,1,1.95,1,24,3,2
4467,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.150,1,1.39,7,6,5,43
4468,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.35,15,4,2,37
4475,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1.000,1,1.99,4,24,6,43
4476,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0.375,1,1.29,5,5,5,19
4479,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.14,15,4,4,34
4480,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0.400,1,1.89,1,25,2,24
4482,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.250,1,2.9,1,5,5,48
4484,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0.410,1,1.09,5,9,4,16
4486,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.150,1,3.9,1,6,5,48
4487,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.25,1,4,3,11
4491,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,2,1.34,1,1,6,50
4492,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,2.39,1,4,4,34
4495,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0.750,2,4.49,15,23,2,25
4497,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0.400,1,1.89,4,25,1,24
4498,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.820,1,.79,1,8,4,2
4499,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.100,1,2.04,5,6,7,23
4500,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,1.35,7,4,4,34
4501,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.375,1,3.19,15,8,3,9
4504,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.750,1,2.29,8,6,4,22
4507,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.270,1,.76,6,6,2,21
4508,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.200,1,1.99,8,2,4,38
4513,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0.120,1,1.59,1,13,4,46
4514,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.99,7,4,4,5
4515,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.400,1,5.99,1,12,3,30
4517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.200,1,.74,1,7,3,20
4519,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,.79,15,4,3,18
4520,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0.200,1,2.69,7,25,4,24
4521,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.450,1,3.99,13,24,6,6
4522,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0.200,1,2.09,4,2,4,36
4525,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.100,1,2.49,1,6,4,23
4526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.450,1,1.99,13,24,2,52
4527,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.120,1,.69,7,6,5,43
4530,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.820,1,.79,1,8,4,2
4531,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.360,1,6.49,1,12,4,42
4532,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.798,1,.99,1,7,6,2
4535,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0.450,1,3.69,4,24,9,44
4536,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,1.35,1,1,8,38
4539,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.800,1,12.99,9,12,9,42
4540,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,0.500,2,2.79,4,24,6,52
4545,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.200,1,2.09,4,2,4,33
4551,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,2,.89,13,1,6,18
4553,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.36,1,4,2,37
4554,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.36,1,4,4,37
4555,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.798,1,.95,1,7,6,2
4557,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.100,1,1.44,6,6,3,7
4559,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0.500,1,2.69,7,25,3,43
4560,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.180,1,1.09,16,6,3,19
4561,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.750,1,.89,9,19,3,18
4564,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,1,.89,15,3,3,18
4567,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1.000,1,9.99,1,12,6,
4570,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1.000,1,1.58,1,20,4,2
4571,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,1.35,13,1,7,38
4572,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.225,1,1.19,8,6,4,22
4574,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0.375,1,2.79,15,5,3,31
4576,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.500,1,1.59,15,4,3,32
4577,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.265,1,1.69,12,7,4,20
4579,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,.69,1,4,3,2
4581,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.14,15,4,4,34
4582,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.270,1,.76,8,6,5,2
4583,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.380,1,.99,15,8,3,24
4584,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,3,4.59,8,2,6,2
4585,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.59,1,4,5,34
4589,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.500,1,1.19,1,4,4,14
4590,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.120,1,.8,1,13,5,2
4591,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,3,2.99,8,2,7,41
4593,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,3.000,1,3.29,1,10,7,9
4596,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.500,1,1.49,13,24,5,19
4598,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.500,1,.65,5,4,2,21
4599,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.450,1,3.99,13,24,3,6
4600,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1.000,1,7.99,4,2,5,36
4602,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1.000,2,.77,3,1,5,49
4604,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1.000,1,16.29,3,12,7,42
4606,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.750,1,.89,9,19,3,18
4607,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.500,1,1.59,15,4,3,32
4608,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1.000,1,1.24,5,3,4,15
4609,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.59,1,4,5,34
4611,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.400,1,6.99,9,12,5,30
4612,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,2,.75,13,1,6,38
4613,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,3.000,2,16.89,15,23,1,40
4614,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,.69,7,4,4,43
4615,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.820,1,.79,7,8,4,43
4617,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.200,1,.65,1,7,4,28
4618,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.410,1,.99,7,8,3,24
4619,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,.76,13,1,5,35
4624,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0.250,1,3.59,5,25,2,45
4625,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.25,1,4,3,11
4632,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.100,1,2.39,1,6,4,23
4633,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.200,1,2.09,3,2,3,49
4634,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.120,1,.69,7,6,6,43
4636,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.150,1,1.59,8,2,3,49
4639,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.250,1,3.2,5,5,5,48
4641,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.400,1,.69,1,21,3,2
4645,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.250,1,2.9,1,5,5,48
4647,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0.510,1,2.29,16,6,2,22
4648,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.540,1,1.4,1,6,4,2
4653,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.820,1,.89,7,8,4,43
4655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.798,1,.95,1,7,6,2
4657,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.170,1,1.99,7,25,4,13
4658,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.450,1,2.59,1,8,6,51
4659,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.250,1,2.59,1,6,5,14
4660,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.100,1,1.69,7,6,3,7
4662,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0.400,1,3.29,9,12,6,18
4664,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,5.98,1,5,4,37
4666,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.410,1,1.09,1,10,4,16
4667,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,.69,15,4,3,18
4670,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.270,1,.76,6,6,2,21
4676,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1.000,1,17.49,1,12,3,30
4679,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.800,1,6.79,4,2,4,12
4683,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.410,1,.99,15,8,3,24
4684,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1.000,1,16.29,1,12,5,42
4685,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,3,37
4686,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,2,.79,13,1,5,36
4688,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,2.82,15,4,3,26
4689,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,.85,1,4,2,34
4691,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,1.79,7,4,4,34
4692,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.79,7,4,4,34
4693,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.350,1,3.09,3,2,2,1
4695,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0.500,1,1.69,1,4,4,10
4698,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.350,1,.69,1,17,4,21
4699,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.250,1,1.59,8,2,3,18
4702,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0.250,1,2.84,1,5,6,48
4703,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.500,1,1.15,1,4,4,2
4705,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.150,1,2.69,16,6,3,4
4708,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.400,1,2.32,1,7,5,28
4712,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,2.19,15,4,4,34
4713,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,1,.89,1,3,6,2
