i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
3856,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,5.89,8,2,5,2
3858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.49,1,4,5,2
3859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,2.59,15,4,3,26
3861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.350,1,3.09,3,2,2,1
3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0.400,1,1.89,5,25,3,24
3863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,.79,7,4,4,43
3864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,.99,15,4,3,18
3867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.799,1,1.19,1,7,4,2
3870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.25,1,4,3,11
3872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.500,1,1.59,1,4,5,32
3873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.750,1,1.99,9,17,3,30
3876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.350,1,1.74,6,6,2,21
3877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.200,1,1.19,8,2,3,18
3878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.120,1,.69,8,6,4,2
3879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.36,1,4,3,34
3882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0.400,1,6.99,3,12,5,30
3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,1,2.99,13,24,2,52
3884,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1.000,2,1.09,3,1,6,35
3889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.350,1,2.05,3,2,4,39
3890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,2,.83,6,1,7,50
3892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.750,2,3.99,1,23,4,25
3895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.200,1,1.89,8,2,4,1
3896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.240,1,2.05,16,6,3,4
3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.600,1,2.09,4,7,3,20
3898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.79,1,4,3,47
3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.300,1,2.19,1,7,5,54
3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.750,1,2.29,1,17,4,30
3903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,.79,15,4,2,18
3906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.35,7,4,3,37
3908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.150,1,1.59,4,2,4,33
3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0.250,1,1.79,13,24,6,44
3913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.35,15,4,3,37
3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.800,1,2.09,5,7,2,20
3918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.58,1,4,5,11
3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.29,8,17,3,
3925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.35,15,4,2,34
3926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.150,1,1.59,8,2,3,33
3927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.200,1,2.09,8,2,5,49
3929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.400,1,4.09,3,2,4,33
3936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,2,1.1,6,1,6,50
3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.450,1,3.69,13,24,9,44
3938,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.225,1,1.59,8,2,5,19
3939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0.200,1,2.09,4,2,4,36
3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.798,1,2.49,1,7,7,20
3944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.400,1,6.99,9,12,5,30
3946,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0.750,2,4.29,5,23,1,40
3947,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0.120,1,1.59,12,13,4,8
3949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,1,6.49,4,2,4,36
3951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.275,1,1.49,3,2,4,39
3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.200,1,2.35,1,7,5,48
3957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.09,15,4,3,34
3958,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.820,1,1.75,15,8,3,24
3961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3.000,1,3.29,1,10,7,9
3962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,1,4.99,4,2,6,43
3963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.150,1,1.59,4,2,4,33
3965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.180,1,1.99,8,2,5,41
3967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.400,1,2.69,1,7,7,28
3973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.99,15,4,2,26
3976,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.100,1,2.04,1,6,7,23
3978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.700,1,8.99,1,12,5,
3979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.845,1,1.64,1,8,5,16
3981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,1,.75,15,3,3,18
3984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0.270,1,1.59,7,6,3,7
3986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.370,1,7.55,8,2,4,41
3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.150,1,1.19,5,7,3,18
3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0.450,1,.99,5,25,1,18
3991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.400,1,1.89,9,18,1,9
3992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.275,1,1.39,8,2,4,2
3994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,0.780,1,2.49,7,16,3,29
3996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0.390,1,1.49,5,16,3,29
3997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.500,1,1.15,1,4,4,2
3998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.65,1,4,4,5
4001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,1.34,13,1,5,50
4003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,0.390,1,.95,5,16,2,29
4006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.240,1,2.05,16,6,3,4
4013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1.000,1,1.99,4,24,6,43
4015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.500,1,1.39,1,4,4,37
4016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.750,1,1.19,9,20,3,18
4018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.180,1,1.99,8,2,5,41
4019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.200,1,2.09,8,2,5,49
4020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0.750,2,4.49,15,23,4,40
4022,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,2.19,15,4,4,34
4023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.820,1,1.75,5,8,3,24
4026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.750,1,1.19,9,20,3,18
4027,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.200,1,1.89,8,2,4,38
4028,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.75,1,4,5,37
4029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.250,1,1.59,8,2,3,18
4031,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0.750,2,4.69,15,23,3,25
4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.250,1,1.29,13,24,2,52
4035,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.200,1,1.69,3,2,4,1
4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.29,8,17,3,
4042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,2.15,1,4,5,34
4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.79,1,4,3,34
4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.29,8,17,3,
4046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.500,1,1.99,1,4,4,47
4047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.750,1,1.89,16,6,3,18
4048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.49,15,4,3,34
4051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.400,1,3.19,1,12,3,2
4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.200,1,.39,7,7,4,43
4055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.700,1,8.99,1,12,5,
4061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0.250,1,2.59,3,24,5,6
4062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.400,1,.69,3,21,5,43
4063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0.800,1,12.99,9,12,9,42
4064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0.450,1,2.99,1,24,7,44
4066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.000,2,.76,13,1,5,35
4067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.04,7,4,3,11
4069,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.400,1,2.59,15,7,3,28
4070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,.75,7,4,4,43
4072,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0.100,1,1.09,8,6,7,2
4073,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1.000,1,1.19,1,19,5,2
4078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.200,1,1.04,8,2,5,2
4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.450,1,1.99,13,24,2,52
4082,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0.120,1,1.29,15,14,3,8
4083,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.820,1,1.75,5,9,4,24
4084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.59,1,4,5,32
4085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,2,.48,13,1,4,18
4086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.04,15,4,2,11
4087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.225,1,.75,7,6,4,43
4088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.540,1,1.39,1,6,5,2
4091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0.750,2,4.59,5,23,2,40
4093,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.36,1,4,4,37
4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.800,1,2.09,7,7,3,20
4096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.845,1,1.64,1,8,5,16
4099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,2,.75,1,1,6,38
4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.500,1,1.69,1,4,4,34
4103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.410,1,1.09,7,8,5,16
4104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.150,1,1.24,3,2,5,39
4107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.845,1,1.69,7,8,3,16
4111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.75,15,4,2,5
4112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,7.99,8,2,5,1
4115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1.000,1,6.59,4,24,6,44
4117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,.85,1,4,6,2
4122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1.000,1,1.58,1,20,4,2
4123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.000,2,.79,3,1,6,36
4126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.400,1,1.89,5,25,3,24
4127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.830,1,.99,5,8,5,18
4128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.200,1,2.09,8,2,3,33
4130,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.500,1,6.39,1,12,5,42
4131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3.000,2,16.89,15,23,1,40
4133,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,4,37
4134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.000,1,.75,15,3,3,18
4137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.49,1,4,5,2
4138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.000,2,.56,3,1,4,27
4139,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,.85,15,4,2,34
4141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.25,1,4,3,11
4143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.49,1,4,3,34
4144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3.000,2,14.65,1,23,3,25
4147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0.450,1,3.69,1,24,8,44
4148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0.400,1,1.94,5,10,5,9
4152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.420,1,.65,7,8,4,43
4154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0.390,1,.48,5,16,2,18
4155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.180,1,1.09,16,6,3,19
4162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,2,.69,6,1,5,1
4163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.100,1,1.44,6,6,3,7
4167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.600,1,1.99,1,20,4,30
4168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.35,7,4,4,37
4169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.400,1,2.32,1,7,5,28
4171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.39,7,4,4,10
4173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,.69,15,4,2,18
4180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0.600,1,3.89,1,12,7,2
4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.800,1,3.19,1,25,2,24
4182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0.400,1,2.69,1,7,7,28
4184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.75,15,4,6,37
4187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.540,1,.55,7,8,4,43
4189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0.800,1,10.99,9,12,8,30
4191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.400,1,1.79,1,19,3,9
4192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1.000,1,1.19,1,19,4,2
4193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,2,1.34,1,1,6,50
4194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.270,1,.71,8,6,4,2
4195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.150,1,1.39,8,2,4,12
4199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.845,1,1.64,7,8,3,16
4200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.250,1,2.59,1,6,5,14
4201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.500,1,1.15,15,4,3,19
4202,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2,0.385,1,2.69,15,13,5,18
4203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,1,7.99,8,2,5,1
4204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0.250,1,1.29,4,24,5,52
4205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.750,2,4.49,15,23,2,25
4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.700,1,1.79,8,17,4,
4208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0.100,1,.99,8,6,4,10
4209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0.375,1,2.19,7,5,5,37
4212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,3.000,1,3.29,1,10,7,9
4215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0.400,1,6.99,2,12,3,42
4217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.540,1,1.4,1,6,4,2
4219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.39,1,4,3,10
4220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.25,7,4,4,11
4223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.800,1,1.19,12,7,2,18
4225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0.845,1,1.64,7,8,3,16
4229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.270,1,1.59,16,6,3,7
4231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.410,1,1.09,7,8,5,16
4232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.100,1,2.39,1,6,4,23
4233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.000,2,.67,6,1,7,43
4234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1.000,2,1.19,1,1,8,49
4236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0.400,1,3.09,1,7,5,28
4240,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0.400,1,6.99,2,12,3,42
4241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,2.000,2,10.99,7,23,3,25
4243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,1.000,1,1.39,9,18,1,18
4249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,1,5.89,4,2,7,43
4250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.350,1,3.09,8,2,4,49
4252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0.400,1,6.99,2,12,3,30
4253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.750,1,1.89,16,6,3,18
4256,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,1,.79,7,3,5,43
4257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.450,1,2.99,13,24,2,6
4258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,2.59,1,4,4,26
4259,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.180,1,2.09,8,2,4,49
4263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.695,1,1.86,1,11,4,
4265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.89,15,4,5,18
4266,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.400,1,4.89,8,2,4,18
4267,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0.200,1,2.19,8,2,4,49
4268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.845,1,1.69,7,8,3,16
4270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1.000,1,1.19,1,3,4,15
4273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.500,1,1.15,1,4,4,2
4274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.35,15,4,3,37
4278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.39,15,4,2,10
4281,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1.000,1,10.99,9,12,7,18
4284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.100,1,.99,8,6,4,10
4286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,1,1.24,1,3,3,15
4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,3,34
4290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,2,.83,13,1,5,50
4291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.500,1,1.59,1,4,5,32
4292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.79,1,4,3,47
4295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,2.45,8,2,4,2
4298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.75,15,4,5,37
4301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.500,1,1.15,1,4,4,2
4304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,1,1.19,1,22,4,2
4308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.225,1,.65,7,6,7,43
4317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.210,1,2.39,16,6,2,4
4320,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0.500,1,6.39,3,12,7,42
4322,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1.000,1,16.29,1,12,5,42
